,country,amount,success,PSP,3D_secured,card,minute,hour,day,weekday,fee
15106,0,48,1,1,0,1,50,7,17,3,
15107,1,243,0,3,0,0,52,7,17,3,1.0
15108,1,243,1,2,0,0,53,7,17,3,
15109,1,90,0,3,1,0,55,7,17,3,1.0
15110,1,169,1,1,1,0,59,7,17,3,
15111,0,211,0,1,0,2,2,8,17,3,0.5
15112,0,211,0,3,0,2,2,8,17,3,2.0
15113,0,211,0,2,0,2,3,8,17,3,2.0
15114,1,48,0,3,0,1,7,8,17,3,1.0
15115,1,48,0,3,0,1,7,8,17,3,0.5
15116,1,311,1,1,0,1,8,8,17,3,
15117,1,186,0,1,0,1,10,8,17,3,1.0
15118,1,186,0,2,0,1,11,8,17,3,1.0
15119,1,170,0,3,0,1,15,8,17,3,2.0
15120,1,173,1,0,1,1,17,8,17,3,
15121,1,141,0,3,0,0,18,8,17,3,1.0
15122,1,141,0,1,0,0,19,8,17,3,2.0
15123,2,212,0,3,1,0,20,8,17,3,1.0
15124,2,212,0,3,1,0,20,8,17,3,1.0
15125,2,212,0,1,1,0,21,8,17,3,1.0
15126,2,212,0,1,1,0,22,8,17,3,1.0
15127,2,212,0,1,1,0,22,8,17,3,2.0
15128,0,245,0,2,1,0,24,8,17,3,2.0
15129,0,245,0,3,1,0,24,8,17,3,0.5
15130,2,335,0,3,0,1,28,8,17,3,0.5
15131,2,335,0,0,0,1,29,8,17,3,1.0
15132,2,335,0,2,0,1,30,8,17,3,1.0
15133,1,167,0,1,0,2,32,8,17,3,1.0
15134,1,37,0,1,1,2,33,8,17,3,2.0
15135,1,37,0,3,1,2,34,8,17,3,1.0
15136,1,37,0,1,1,2,35,8,17,3,2.0
15137,1,201,0,2,0,1,37,8,17,3,1.0
15138,1,201,0,2,0,1,38,8,17,3,0.5
15139,1,71,0,2,0,2,43,8,17,3,0.5
15140,1,71,1,2,0,2,43,8,17,3,
15141,0,422,0,3,0,0,44,8,17,3,1.0
15142,0,422,0,3,0,0,44,8,17,3,1.0
15143,1,167,0,0,0,0,46,8,17,3,1.0
15144,1,167,1,3,0,0,46,8,17,3,
15145,1,352,0,3,0,1,48,8,17,3,0.5
15146,1,226,0,3,0,1,50,8,17,3,0.5
15147,1,122,0,3,1,2,52,8,17,3,1.0
15148,1,122,0,3,1,2,52,8,17,3,0.5
15149,1,122,0,3,1,2,52,8,17,3,2.0
15150,1,122,0,1,1,2,52,8,17,3,0.5
15151,1,122,1,3,1,2,53,8,17,3,
15152,1,114,0,1,0,0,54,8,17,3,1.0
15153,2,153,0,3,0,1,57,8,17,3,2.0
15154,2,153,0,1,0,1,58,8,17,3,2.0
15155,0,72,0,2,0,2,59,8,17,3,1.0
15156,0,72,1,3,0,2,59,8,17,3,
15157,1,15,0,3,0,0,3,9,17,3,1.0
15158,1,15,0,1,0,0,4,9,17,3,1.0
15159,1,15,1,3,0,0,4,9,17,3,
15160,1,226,0,3,1,1,5,9,17,3,1.0
15161,1,226,0,2,1,1,6,9,17,3,0.5
15162,0,271,0,3,0,2,7,9,17,3,0.5
15163,1,236,0,1,0,2,10,9,17,3,2.0
15164,1,196,0,3,0,2,13,9,17,3,1.0
15165,1,196,0,1,0,2,14,9,17,3,1.0
15166,1,233,0,3,0,2,15,9,17,3,1.0
15167,0,125,0,1,0,2,17,9,17,3,1.0
15168,0,332,0,3,0,1,18,9,17,3,1.0
15169,1,40,1,3,0,1,22,9,17,3,
15170,1,267,0,2,0,1,29,9,17,3,0.5
15171,1,124,0,3,0,2,33,9,17,3,1.0
15172,1,124,0,3,0,2,34,9,17,3,0.5
15173,2,303,1,2,1,1,36,9,17,3,
15174,1,91,0,3,0,0,41,9,17,3,1.0
15175,1,91,0,3,0,0,41,9,17,3,0.5
15176,0,31,1,3,0,2,42,9,17,3,
15177,1,184,0,2,0,2,45,9,17,3,5.0
15178,1,284,0,3,0,0,47,9,17,3,1.0
15179,1,284,0,1,0,0,47,9,17,3,1.0
15180,1,325,0,2,1,0,53,9,17,3,1.0
15181,1,325,0,1,1,0,54,9,17,3,1.0
15182,1,325,0,1,1,0,55,9,17,3,1.0
15183,1,325,0,3,1,0,55,9,17,3,2.0
15184,0,214,0,3,1,1,59,9,17,3,0.5
15185,0,214,0,2,1,1,59,9,17,3,2.0
15186,0,214,0,3,1,1,0,10,17,3,1.0
15187,2,43,0,3,0,1,1,10,17,3,5.0
15188,2,43,0,3,0,1,2,10,17,3,5.0
15189,0,182,0,3,1,2,7,10,17,3,1.0
15190,0,182,0,3,1,2,8,10,17,3,0.5
15191,1,171,0,3,1,0,11,10,17,3,2.0
15192,1,171,0,2,1,0,12,10,17,3,0.5
15193,1,168,0,3,0,2,14,10,17,3,1.0
15194,1,44,0,2,0,1,15,10,17,3,0.5
15195,2,182,0,2,0,1,16,10,17,3,1.0
15196,2,182,0,3,0,1,16,10,17,3,2.0
15197,2,182,0,3,0,1,17,10,17,3,2.0
15198,2,252,0,0,0,2,23,10,17,3,2.0
15199,1,268,1,0,1,2,25,10,17,3,
15200,1,173,0,1,0,1,27,10,17,3,1.0
15201,1,173,0,3,0,1,27,10,17,3,1.0
15202,1,173,0,2,0,1,27,10,17,3,1.0
15203,1,173,0,3,0,1,28,10,17,3,1.0
15204,1,173,0,2,0,1,28,10,17,3,1.0
15205,1,372,0,2,0,1,32,10,17,3,1.0
15206,1,295,0,3,0,1,34,10,17,3,2.0
15207,1,295,0,3,0,1,35,10,17,3,2.0
15208,1,295,0,0,0,1,35,10,17,3,1.0
15209,2,185,1,3,1,1,40,10,17,3,
15210,1,220,0,3,0,0,45,10,17,3,1.0
15211,1,220,1,3,0,0,45,10,17,3,
15212,1,313,0,3,0,1,48,10,17,3,1.0
15213,0,145,0,3,0,2,49,10,17,3,1.0
15214,0,145,0,1,0,2,50,10,17,3,0.5
15215,1,186,1,3,1,2,55,10,17,3,
15216,0,404,0,1,1,1,57,10,17,3,1.0
15217,0,171,0,3,0,0,0,11,17,3,0.5
15218,0,171,1,3,0,0,1,11,17,3,
15219,2,335,0,1,0,0,2,11,17,3,1.0
15220,2,335,0,2,0,0,3,11,17,3,1.0
15221,2,335,0,3,0,0,4,11,17,3,1.0
15222,2,335,0,3,0,0,4,11,17,3,2.0
15223,2,335,1,2,0,0,4,11,17,3,
15224,1,265,0,3,1,1,6,11,17,3,0.5
15225,1,221,1,1,0,1,9,11,17,3,
15226,0,93,0,1,0,2,11,11,17,3,1.0
15227,0,93,0,3,0,2,11,11,17,3,1.0
15228,0,93,0,3,0,2,11,11,17,3,1.0
15229,0,93,0,3,0,2,11,11,17,3,0.5
15230,0,93,0,3,0,2,12,11,17,3,2.0
15231,1,119,0,0,0,2,16,11,17,3,1.0
15232,1,305,0,1,0,1,20,11,17,3,0.5
15233,2,182,0,3,1,0,23,11,17,3,1.0
15234,2,182,1,0,1,0,23,11,17,3,
15235,1,254,1,2,1,2,26,11,17,3,
15236,1,209,0,2,1,1,29,11,17,3,2.0
15237,1,139,0,1,0,2,32,11,17,3,0.5
15238,1,139,0,3,0,2,32,11,17,3,0.5
15239,2,333,0,2,0,0,33,11,17,3,2.0
15240,2,377,0,3,1,2,37,11,17,3,0.5
15241,1,323,0,2,0,1,40,11,17,3,1.0
15242,1,321,1,2,0,1,42,11,17,3,
15243,2,221,1,2,0,0,44,11,17,3,
15244,2,319,0,3,0,1,46,11,17,3,5.0
15245,1,37,1,3,1,1,55,11,17,3,
15246,2,329,0,3,0,1,56,11,17,3,0.5
15247,2,329,0,3,0,1,56,11,17,3,1.0
15248,2,329,0,3,0,1,57,11,17,3,1.0
15249,2,329,0,3,0,1,58,11,17,3,1.0
15250,1,350,0,2,0,1,59,11,17,3,1.0
15251,2,297,0,1,0,0,1,12,17,3,1.0
15252,2,297,0,2,0,0,1,12,17,3,0.5
15253,1,180,0,3,1,1,3,12,17,3,0.5
15254,1,180,0,3,1,1,3,12,17,3,1.0
15255,1,412,0,3,0,1,6,12,17,3,1.0
15256,1,412,1,2,0,1,7,12,17,3,
15257,2,227,0,2,0,1,8,12,17,3,1.0
15258,2,227,0,3,0,1,8,12,17,3,1.0
15259,1,352,0,3,1,1,10,12,17,3,1.0
15260,1,352,0,3,1,1,10,12,17,3,0.5
15261,1,283,0,2,0,1,13,12,17,3,1.0
15262,1,340,0,2,1,1,15,12,17,3,1.0
15263,1,340,0,3,1,1,16,12,17,3,1.0
15264,1,340,0,3,1,1,16,12,17,3,1.0
15265,1,340,0,2,1,1,17,12,17,3,1.0
15266,1,340,1,3,1,1,17,12,17,3,
15267,1,267,0,3,0,1,21,12,17,3,1.0
15268,1,242,0,3,0,1,27,12,17,3,1.0
15269,1,242,0,3,0,1,27,12,17,3,2.0
15270,1,242,0,2,0,1,28,12,17,3,1.0
15271,0,152,0,1,0,1,31,12,17,3,1.0
15272,1,86,0,3,0,2,33,12,17,3,2.0
15273,1,86,0,3,0,2,34,12,17,3,0.5
15274,1,86,0,1,0,2,34,12,17,3,2.0
15275,1,209,0,3,0,2,39,12,17,3,2.0
15276,0,206,0,3,0,1,41,12,17,3,1.0
15277,0,206,0,1,0,1,42,12,17,3,2.0
15278,1,128,0,1,1,0,45,12,17,3,1.0
15279,1,128,0,2,1,0,45,12,17,3,5.0
15280,1,128,0,0,1,0,45,12,17,3,0.5
15281,1,128,0,3,1,0,45,12,17,3,0.5
15282,1,128,0,2,1,0,46,12,17,3,2.0
15283,1,232,0,3,0,1,48,12,17,3,2.0
15284,1,253,0,0,0,2,51,12,17,3,0.5
15285,1,253,0,3,0,2,51,12,17,3,2.0
15286,2,97,1,3,0,1,53,12,17,3,
15287,2,110,1,0,1,1,54,12,17,3,
15288,2,236,0,1,0,2,58,12,17,3,1.0
15289,2,236,0,3,0,2,58,12,17,3,2.0
15290,2,236,0,3,0,2,59,12,17,3,0.5
15291,2,236,0,3,0,2,59,12,17,3,0.5
15292,1,222,0,3,1,0,3,13,17,3,1.0
15293,1,222,1,1,1,0,3,13,17,3,
15294,1,266,1,2,1,1,5,13,17,3,
15295,1,308,0,1,0,1,11,13,17,3,0.5
15296,2,279,0,3,0,1,15,13,17,3,1.0
15297,2,279,0,2,0,1,15,13,17,3,1.0
15298,1,363,0,1,0,2,17,13,17,3,2.0
15299,1,131,1,0,0,1,21,13,17,3,
15300,1,232,0,3,0,0,22,13,17,3,5.0
15301,1,232,1,0,0,0,23,13,17,3,
15302,1,402,0,2,0,2,26,13,17,3,5.0
15303,0,213,0,2,0,1,27,13,17,3,0.5
15304,1,191,0,2,0,1,35,13,17,3,0.5
15305,1,191,0,2,0,1,36,13,17,3,1.0
15306,1,79,0,3,0,1,41,13,17,3,0.5
15307,1,79,0,1,0,1,42,13,17,3,0.5
15308,1,79,0,1,0,1,43,13,17,3,1.0
15309,1,79,0,3,0,1,43,13,17,3,0.5
15310,1,137,0,3,0,1,45,13,17,3,1.0
15311,1,137,0,2,0,1,45,13,17,3,1.0
15312,1,100,0,1,0,0,47,13,17,3,2.0
15313,1,100,0,2,0,0,47,13,17,3,1.0
15314,1,286,0,2,0,1,49,13,17,3,1.0
15315,1,286,0,0,0,1,50,13,17,3,5.0
15316,2,157,0,2,0,0,56,13,17,3,2.0
15317,1,185,0,3,0,0,59,13,17,3,1.0
15318,1,185,1,3,0,0,0,14,17,3,
15319,2,40,0,2,0,2,1,14,17,3,0.5
15320,2,305,1,3,1,1,3,14,17,3,
15321,2,226,1,2,0,2,5,14,17,3,
15322,2,402,0,3,0,1,8,14,17,3,1.0
15323,1,153,0,3,0,1,14,14,17,3,0.5
15324,1,153,1,3,0,1,14,14,17,3,
15325,0,311,0,3,1,1,16,14,17,3,1.0
15326,0,311,0,2,1,1,17,14,17,3,1.0
15327,0,152,1,3,1,1,20,14,17,3,
15328,2,334,1,1,0,1,22,14,17,3,
15329,2,208,0,2,0,0,24,14,17,3,1.0
15330,0,260,0,3,0,0,33,14,17,3,5.0
15331,0,260,0,3,0,0,33,14,17,3,1.0
15332,0,260,0,3,0,0,34,14,17,3,1.0
15333,0,260,0,1,0,0,34,14,17,3,5.0
15334,0,260,0,1,0,0,34,14,17,3,2.0
15335,1,116,1,3,0,2,38,14,17,3,
15336,1,210,0,2,1,2,42,14,17,3,1.0
15337,1,210,0,2,1,2,42,14,17,3,1.0
15338,1,238,0,3,1,2,43,14,17,3,2.0
15339,2,30,0,3,0,1,51,14,17,3,1.0
15340,1,169,1,2,1,1,52,14,17,3,
15341,0,317,0,3,0,0,56,14,17,3,0.5
15342,1,195,0,0,1,0,0,15,17,3,2.0
15343,1,195,1,0,1,0,0,15,17,3,
15344,1,119,0,3,0,1,3,15,17,3,1.0
15345,1,119,0,2,0,1,4,15,17,3,0.5
15346,0,223,1,1,0,1,6,15,17,3,
15347,1,140,0,3,0,1,10,15,17,3,1.0
15348,1,140,0,2,0,1,11,15,17,3,5.0
15349,1,70,1,3,0,0,13,15,17,3,
15350,1,23,0,2,0,1,17,15,17,3,0.5
15351,1,48,0,3,1,0,20,15,17,3,1.0
15352,1,48,0,2,1,0,20,15,17,3,1.0
15353,1,276,1,0,1,0,23,15,17,3,
15354,1,262,0,3,0,1,24,15,17,3,1.0
15355,1,262,1,3,0,1,25,15,17,3,
15356,1,272,0,1,0,1,26,15,17,3,1.0
15357,1,272,0,1,0,1,26,15,17,3,2.0
15358,1,272,0,3,0,1,27,15,17,3,1.0
15359,1,272,0,3,0,1,27,15,17,3,1.0
15360,1,272,0,3,0,1,28,15,17,3,0.5
15361,1,272,0,3,0,1,28,15,17,3,0.5
15362,1,272,0,1,0,1,28,15,17,3,0.5
15363,1,272,0,3,0,1,28,15,17,3,2.0
15364,1,257,0,3,0,1,31,15,17,3,0.5
15365,0,294,0,0,0,1,32,15,17,3,1.0
15366,1,340,1,1,0,1,35,15,17,3,
15367,0,196,1,1,1,2,36,15,17,3,
15368,1,106,0,3,1,2,39,15,17,3,0.5
15369,1,106,0,3,1,2,40,15,17,3,5.0
15370,1,106,0,3,1,2,40,15,17,3,1.0
15371,1,344,0,1,1,1,41,15,17,3,0.5
15372,1,344,0,3,1,1,42,15,17,3,5.0
15373,1,94,1,3,0,1,43,15,17,3,
15374,0,239,1,3,1,1,45,15,17,3,
15375,1,418,0,3,0,0,46,15,17,3,0.5
15376,1,180,0,2,0,1,49,15,17,3,0.5
15377,1,191,1,2,0,2,50,15,17,3,
15378,1,139,1,3,0,1,53,15,17,3,
15379,1,167,0,3,1,1,54,15,17,3,2.0
15380,1,167,0,3,1,1,55,15,17,3,1.0
15381,1,167,0,3,1,1,55,15,17,3,0.5
15382,1,167,0,2,1,1,56,15,17,3,1.0
15383,1,167,0,2,1,1,56,15,17,3,1.0
15384,1,167,0,3,1,1,56,15,17,3,0.5
15385,1,250,0,3,0,2,57,15,17,3,2.0
15386,1,250,0,3,0,2,58,15,17,3,1.0
15387,1,250,0,2,0,2,59,15,17,3,1.0
15388,1,269,0,3,0,1,0,16,17,3,0.5
15389,2,77,0,3,1,1,4,16,17,3,1.0
15390,2,77,1,1,1,1,5,16,17,3,
15391,1,149,1,1,0,1,6,16,17,3,
15392,0,92,1,1,1,0,7,16,17,3,
15393,1,317,0,3,0,2,9,16,17,3,1.0
15394,1,317,0,3,0,2,10,16,17,3,2.0
15395,1,44,1,1,0,1,14,16,17,3,
15396,2,268,0,3,0,1,17,16,17,3,0.5
15397,2,268,0,2,0,1,18,16,17,3,2.0
15398,2,268,0,1,0,1,19,16,17,3,0.5
15399,2,171,0,2,0,2,22,16,17,3,1.0
15400,2,171,0,2,0,2,23,16,17,3,0.5
15401,2,171,0,3,0,2,23,16,17,3,1.0
15402,0,58,0,2,0,1,26,16,17,3,2.0
15403,1,163,1,3,0,2,27,16,17,3,
15404,1,154,0,3,0,2,29,16,17,3,0.5
15405,1,154,0,3,0,2,30,16,17,3,1.0
15406,1,265,0,3,0,0,31,16,17,3,1.0
15407,1,265,0,0,0,0,32,16,17,3,1.0
15408,1,317,0,3,0,2,35,16,17,3,1.0
15409,1,317,0,3,0,2,35,16,17,3,1.0
15410,1,213,0,1,0,0,37,16,17,3,2.0
15411,1,191,0,3,0,0,38,16,17,3,2.0
15412,1,191,0,3,0,0,39,16,17,3,1.0
15413,1,113,0,2,0,1,41,16,17,3,1.0
15414,1,329,0,3,0,2,45,16,17,3,2.0
15415,1,96,0,1,0,2,48,16,17,3,0.5
15416,0,150,0,2,0,0,49,16,17,3,0.5
15417,0,150,1,1,0,0,49,16,17,3,
15418,2,322,0,3,0,0,51,16,17,3,1.0
15419,2,322,0,3,0,0,51,16,17,3,1.0
15420,2,322,0,3,0,0,52,16,17,3,1.0
15421,2,322,0,3,0,0,53,16,17,3,1.0
15422,2,322,0,3,0,0,53,16,17,3,2.0
15423,2,322,0,3,0,0,53,16,17,3,1.0
15424,2,322,0,1,0,0,54,16,17,3,0.5
15425,1,270,0,2,0,1,55,16,17,3,1.0
15426,2,141,0,2,0,1,0,17,17,3,1.0
15427,2,141,0,2,0,1,0,17,17,3,0.5
15428,2,141,1,3,0,1,1,17,17,3,
15429,1,252,0,2,0,2,2,17,17,3,0.5
15430,0,137,0,0,0,2,4,17,17,3,2.0
15431,0,259,0,1,0,0,6,17,17,3,1.0
15432,1,80,0,1,0,0,9,17,17,3,0.5
15433,1,80,0,3,0,0,9,17,17,3,1.0
15434,2,270,0,0,0,0,11,17,17,3,0.5
15435,2,270,0,3,0,0,11,17,17,3,1.0
15436,2,270,0,3,0,0,12,17,17,3,0.5
15437,1,197,1,3,0,1,15,17,17,3,
15438,1,258,0,3,0,1,17,17,17,3,1.0
15439,1,208,0,3,0,2,19,17,17,3,2.0
15440,1,49,1,3,0,2,21,17,17,3,
15441,1,26,1,2,0,1,25,17,17,3,
15442,1,356,1,1,0,1,27,17,17,3,
15443,0,48,0,3,0,1,29,17,17,3,1.0
15444,0,200,0,3,0,1,32,17,17,3,1.0
15445,2,334,0,2,0,0,36,17,17,3,1.0
15446,2,334,0,3,0,0,37,17,17,3,1.0
15447,2,334,0,3,0,0,38,17,17,3,0.5
15448,2,334,0,2,0,0,38,17,17,3,0.5
15449,1,134,1,3,0,2,44,17,17,3,
15450,1,296,0,3,0,0,47,17,17,3,2.0
15451,1,171,1,3,0,0,51,17,17,3,
15452,1,263,0,3,0,0,55,17,17,3,5.0
15453,1,263,0,3,0,0,55,17,17,3,0.5
15454,1,281,0,2,0,1,58,17,17,3,0.5
15455,1,344,0,3,0,0,0,18,17,3,1.0
15456,1,308,0,3,0,1,5,18,17,3,0.5
15457,1,308,0,3,0,1,5,18,17,3,0.5
15458,2,403,0,3,0,2,7,18,17,3,1.0
15459,2,403,0,3,0,2,8,18,17,3,1.0
15460,2,376,0,3,1,1,11,18,17,3,0.5
15461,2,376,0,3,1,1,11,18,17,3,1.0
15462,2,250,1,3,0,1,14,18,17,3,
15463,1,377,0,3,0,1,18,18,17,3,0.5
15464,1,377,0,3,0,1,19,18,17,3,0.5
15465,1,105,1,1,0,1,23,18,17,3,
15466,1,179,0,2,0,1,34,18,17,3,0.5
15467,1,151,0,3,0,1,37,18,17,3,1.0
15468,1,151,0,1,0,1,37,18,17,3,1.0
15469,1,151,1,3,0,1,37,18,17,3,
15470,1,266,0,3,0,1,39,18,17,3,2.0
15471,1,271,0,2,0,0,40,18,17,3,1.0
15472,1,271,0,1,0,0,40,18,17,3,1.0
15473,2,190,0,0,0,1,49,18,17,3,2.0
15474,0,216,0,2,0,1,54,18,17,3,1.0
15475,0,216,0,2,0,1,55,18,17,3,1.0
15476,0,216,0,3,0,1,56,18,17,3,1.0
15477,1,111,1,1,1,0,0,19,17,3,
15478,1,53,0,3,0,0,2,19,17,3,0.5
15479,1,53,0,3,0,0,3,19,17,3,2.0
15480,0,215,0,2,0,1,6,19,17,3,1.0
15481,0,215,0,2,0,1,6,19,17,3,0.5
15482,0,215,1,3,0,1,7,19,17,3,
15483,1,160,0,2,0,1,8,19,17,3,2.0
15484,2,312,0,3,0,1,11,19,17,3,1.0
15485,2,312,0,3,0,1,12,19,17,3,0.5
15486,1,255,0,3,0,2,14,19,17,3,2.0
15487,1,255,0,3,0,2,14,19,17,3,1.0
15488,1,293,0,1,0,1,18,19,17,3,1.0
15489,1,194,0,3,0,1,21,19,17,3,1.0
15490,1,194,0,3,0,1,21,19,17,3,1.0
15491,1,194,0,3,0,1,21,19,17,3,0.5
15492,2,177,1,3,1,0,24,19,17,3,
15493,0,135,0,3,1,1,26,19,17,3,1.0
15494,0,135,0,3,1,1,26,19,17,3,0.5
15495,1,161,1,3,0,1,33,19,17,3,
15496,0,428,0,1,1,1,36,19,17,3,1.0
15497,1,256,0,1,1,0,38,19,17,3,0.5
15498,1,256,0,3,1,0,39,19,17,3,2.0
15499,1,80,0,3,0,1,40,19,17,3,2.0
15500,1,184,0,3,0,1,45,19,17,3,1.0
15501,1,184,0,3,0,1,45,19,17,3,0.5
15502,0,312,0,3,1,1,50,19,17,3,0.5
15503,0,312,0,2,1,1,50,19,17,3,2.0
15504,1,255,0,3,0,2,57,19,17,3,1.0
15505,1,63,0,3,0,1,58,19,17,3,5.0
15506,2,308,0,3,0,1,1,20,17,3,0.5
15507,2,308,0,2,0,1,2,20,17,3,1.0
15508,2,274,0,3,0,1,6,20,17,3,1.0
15509,0,241,0,3,0,1,7,20,17,3,1.0
15510,0,241,0,3,0,1,8,20,17,3,2.0
15511,0,161,0,3,0,1,11,20,17,3,1.0
15512,0,161,1,3,0,1,12,20,17,3,
15513,0,89,0,3,0,2,16,20,17,3,1.0
15514,1,346,0,0,0,2,17,20,17,3,0.5
15515,0,90,1,0,1,2,20,20,17,3,
15516,2,182,1,1,0,1,21,20,17,3,
15517,2,382,0,2,1,1,29,20,17,3,0.5
15518,2,382,0,3,1,1,30,20,17,3,1.0
15519,1,186,1,2,0,1,33,20,17,3,
15520,1,286,1,0,1,1,35,20,17,3,
15521,1,325,1,3,0,0,38,20,17,3,
15522,1,263,1,0,0,1,41,20,17,3,
15523,1,226,0,1,1,1,46,20,17,3,2.0
15524,2,253,0,0,0,1,48,20,17,3,1.0
15525,2,253,0,2,0,1,48,20,17,3,1.0
15526,2,253,0,3,0,1,48,20,17,3,0.5
15527,2,253,0,3,0,1,48,20,17,3,2.0
15528,2,253,0,3,0,1,49,20,17,3,1.0
15529,2,253,0,3,0,1,50,20,17,3,2.0
15530,2,253,1,1,0,1,51,20,17,3,
15531,1,351,1,1,1,0,57,20,17,3,
15532,0,334,0,3,1,1,0,21,17,3,0.5
15533,0,334,1,1,1,1,0,21,17,3,
15534,0,102,0,2,0,2,5,21,17,3,2.0
15535,0,102,0,2,0,2,6,21,17,3,1.0
15536,1,258,0,3,0,2,9,21,17,3,1.0
15537,2,277,0,3,0,1,14,21,17,3,2.0
15538,1,507,0,2,1,1,16,21,17,3,2.0
15539,1,507,0,3,1,1,16,21,17,3,1.0
15540,0,427,0,2,0,1,18,21,17,3,2.0
15541,1,35,0,2,0,1,21,21,17,3,1.0
15542,1,35,0,2,0,1,21,21,17,3,2.0
15543,1,254,0,3,0,1,23,21,17,3,1.0
15544,1,254,0,3,0,1,23,21,17,3,1.0
15545,1,254,0,2,0,1,24,21,17,3,1.0
15546,2,32,0,3,0,1,25,21,17,3,1.0
15547,2,32,0,3,0,1,26,21,17,3,2.0
15548,2,32,0,3,0,1,26,21,17,3,1.0
15549,2,32,0,2,0,1,27,21,17,3,2.0
15550,1,120,0,2,0,0,28,21,17,3,0.5
15551,1,120,1,3,0,0,28,21,17,3,
15552,0,186,0,3,0,1,34,21,17,3,0.5
15553,0,186,0,2,0,1,34,21,17,3,2.0
15554,1,147,0,2,0,2,37,21,17,3,1.0
15555,1,244,0,2,0,1,38,21,17,3,0.5
15556,1,349,0,2,1,1,43,21,17,3,1.0
15557,0,359,1,1,0,1,45,21,17,3,
15558,1,241,0,0,0,0,46,21,17,3,1.0
15559,1,209,0,3,0,2,48,21,17,3,1.0
15560,1,234,0,1,1,1,49,21,17,3,0.5
15561,1,234,0,0,1,1,50,21,17,3,0.5
15562,1,234,0,2,1,1,50,21,17,3,1.0
15563,1,234,0,2,1,1,51,21,17,3,1.0
15564,1,217,0,3,0,1,52,21,17,3,1.0
15565,0,280,0,2,0,2,54,21,17,3,1.0
15566,0,280,0,3,0,2,55,21,17,3,1.0
15567,1,184,0,0,0,0,57,21,17,3,2.0
15568,1,184,0,2,0,0,57,21,17,3,1.0
15569,2,154,0,2,1,1,59,21,17,3,0.5
15570,2,229,0,3,0,0,0,22,17,3,1.0
15571,2,229,0,2,0,0,1,22,17,3,1.0
15572,1,90,1,1,0,0,5,22,17,3,
15573,1,154,0,3,0,0,8,22,17,3,0.5
15574,0,208,0,2,0,2,11,22,17,3,1.0
15575,0,208,0,3,0,2,12,22,17,3,0.5
15576,2,175,0,1,0,0,13,22,17,3,2.0
15577,1,381,0,3,0,2,15,22,17,3,0.5
15578,1,182,0,3,0,1,19,22,17,3,2.0
15579,1,182,1,3,0,1,19,22,17,3,
15580,1,152,0,3,0,1,23,22,17,3,0.5
15581,1,152,0,2,0,1,23,22,17,3,1.0
15582,1,152,0,1,0,1,24,22,17,3,1.0
15583,1,341,0,0,0,1,27,22,17,3,1.0
15584,0,209,1,3,1,1,28,22,17,3,
15585,1,235,0,2,0,2,34,22,17,3,5.0
15586,1,235,0,3,0,2,34,22,17,3,1.0
15587,1,235,0,3,0,2,35,22,17,3,2.0
15588,1,235,0,3,0,2,36,22,17,3,1.0
15589,0,453,0,1,0,2,43,22,17,3,1.0
15590,0,337,0,3,0,1,46,22,17,3,2.0
15591,1,127,0,0,0,2,49,22,17,3,0.5
15592,1,108,0,2,1,1,52,22,17,3,0.5
15593,2,314,0,2,0,1,56,22,17,3,1.0
15594,1,312,0,3,0,2,58,22,17,3,0.5
15595,1,196,1,2,0,1,0,23,17,3,
15596,1,231,0,3,0,1,3,23,17,3,1.0
15597,1,231,0,3,0,1,4,23,17,3,1.0
15598,1,231,0,2,0,1,5,23,17,3,1.0
15599,2,219,0,2,1,0,7,23,17,3,0.5
15600,1,160,1,1,1,0,10,23,17,3,
15601,1,134,0,1,0,0,13,23,17,3,1.0
15602,1,134,0,3,0,0,13,23,17,3,0.5
15603,1,134,0,1,0,0,14,23,17,3,0.5
15604,1,134,1,3,0,0,14,23,17,3,
15605,2,287,1,2,1,1,16,23,17,3,
15606,1,183,0,3,0,1,18,23,17,3,1.0
15607,1,183,0,3,0,1,18,23,17,3,1.0
15608,1,183,1,3,0,1,19,23,17,3,
15609,1,28,0,2,0,2,22,23,17,3,1.0
15610,1,28,0,2,0,2,22,23,17,3,1.0
15611,1,28,0,0,0,2,23,23,17,3,1.0
15612,1,106,0,1,0,2,25,23,17,3,0.5
15613,1,177,0,3,0,2,37,23,17,3,1.0
15614,1,177,0,1,0,2,37,23,17,3,1.0
15615,1,177,1,3,0,2,38,23,17,3,
15616,1,155,0,1,0,1,44,23,17,3,2.0
15617,1,30,0,3,0,2,49,23,17,3,1.0
15618,1,30,1,1,0,2,49,23,17,3,
15619,2,89,0,2,1,0,52,23,17,3,1.0
15620,1,154,0,3,0,1,54,23,17,3,2.0
15621,1,154,0,3,0,1,54,23,17,3,1.0
15622,1,154,0,3,0,1,54,23,17,3,1.0
15623,2,99,0,2,1,1,56,23,17,3,2.0
15624,2,99,0,3,1,1,57,23,17,3,0.5
15625,0,300,0,2,1,1,1,0,18,4,1.0
15626,1,227,0,1,0,0,4,0,18,4,1.0
15627,1,124,0,3,0,0,8,0,18,4,1.0
15628,1,124,1,2,0,0,9,0,18,4,
15629,1,188,0,2,0,2,11,0,18,4,0.5
15630,1,87,0,0,0,1,12,0,18,4,1.0
15631,1,87,0,2,0,1,13,0,18,4,0.5
15632,1,87,0,1,0,1,13,0,18,4,1.0
