,amount,success,3D_secured,Day of Week,Day of Month,Time of Day,previous_attemps,PSP_Goldcard,PSP_Moneycard,PSP_Simplecard,PSP_UK_Card,CARD_Diners,CARD_Master,CARD_Visa
12378,173,0,0,1,14,1,0,0,0,0,1,0,1,0
12379,173,1,0,1,14,1,1,0,1,0,0,0,1,0
12380,13,0,1,1,14,1,0,0,0,0,1,0,1,0
12381,13,0,1,1,14,1,0,0,0,0,1,0,1,0
12382,13,0,1,1,14,1,0,1,0,0,0,0,1,0
12383,13,0,1,1,14,1,0,1,0,0,0,0,1,0
12384,13,0,1,1,14,1,1,0,0,0,1,0,1,0
12385,13,0,1,1,14,1,2,0,0,0,1,0,1,0
12386,93,1,0,1,14,1,0,0,0,0,1,0,0,1
12387,136,0,0,1,14,1,0,0,1,0,0,0,1,0
12388,323,0,1,1,14,1,0,0,0,1,0,0,1,0
12389,226,0,0,1,14,1,0,0,0,0,1,0,1,0
12390,226,0,0,1,14,1,1,0,0,1,0,0,1,0
12391,226,0,0,1,14,1,2,0,0,0,1,0,1,0
12392,114,0,0,1,14,1,0,0,0,1,0,0,0,1
12393,265,0,0,1,14,1,0,0,1,0,0,0,0,1
12394,265,0,0,1,14,1,1,0,0,0,1,0,0,1
12395,265,1,0,1,14,1,2,0,0,0,1,0,0,1
12396,269,1,0,1,14,1,0,0,0,0,1,0,1,0
12397,61,0,0,1,14,1,0,0,0,0,1,1,0,0
12398,61,0,0,1,14,1,1,0,1,0,0,1,0,0
12399,61,0,0,1,14,1,2,0,0,1,0,1,0,0
12400,174,0,0,1,14,1,0,0,0,1,0,0,1,0
12401,285,0,0,1,14,1,0,0,1,0,0,0,1,0
12402,285,0,0,1,14,1,1,0,0,0,1,0,1,0
12403,323,0,0,1,14,1,0,0,0,0,1,0,1,0
12404,323,0,0,1,14,1,1,0,0,1,0,0,1,0
12405,179,0,0,1,14,1,0,0,0,1,0,0,1,0
12406,216,0,0,1,14,1,0,0,0,0,1,0,1,0
12407,330,0,0,1,14,1,0,0,1,0,0,0,1,0
12408,330,0,0,1,14,1,1,0,0,0,1,0,1,0
12409,330,0,0,1,14,1,2,0,0,0,1,0,1,0
12410,168,0,0,1,14,2,0,0,0,0,1,1,0,0
12411,168,0,0,1,14,2,1,0,0,1,0,1,0,0
12412,145,0,0,1,14,2,0,0,0,0,1,0,1,0
12413,145,1,0,1,14,2,1,0,0,0,1,0,1,0
12414,271,0,0,1,14,2,0,0,0,1,0,0,1,0
12415,187,0,0,1,14,2,0,0,0,1,0,0,0,1
12416,187,0,0,1,14,2,1,0,1,0,0,0,0,1
12417,97,0,0,1,14,2,0,0,0,0,1,0,1,0
12418,97,0,0,1,14,2,1,1,0,0,0,0,1,0
12419,97,0,0,1,14,2,2,0,0,0,1,0,1,0
12420,46,1,0,1,14,2,0,0,1,0,0,0,1,0
12421,142,0,0,1,14,2,0,0,0,0,1,0,0,1
12422,142,1,0,1,14,2,1,0,0,0,1,0,0,1
12423,201,0,0,1,14,2,0,0,0,0,1,0,1,0
12424,201,0,0,1,14,2,1,0,0,0,1,0,1,0
12425,214,0,0,1,14,2,0,0,0,0,1,0,1,0
12426,214,0,0,1,14,2,1,0,0,1,0,0,1,0
12427,214,0,0,1,14,2,2,0,0,0,1,0,1,0
12428,246,0,0,1,14,2,0,0,1,0,0,0,1,0
12429,246,1,0,1,14,2,1,0,0,1,0,0,1,0
12430,321,1,1,1,14,2,0,0,1,0,0,0,0,1
12431,26,0,0,1,14,2,0,0,0,0,1,0,1,0
12432,26,1,0,1,14,2,1,0,0,1,0,0,1,0
12433,265,0,0,1,14,2,0,0,0,1,0,1,0,0
12434,78,1,0,1,14,2,0,0,0,1,0,0,1,0
12435,169,0,0,1,14,2,0,0,0,1,0,1,0,0
12436,106,0,0,1,14,2,0,0,1,0,0,0,0,1
12437,384,0,0,1,14,2,0,0,0,0,1,0,1,0
12438,299,0,0,1,14,2,0,0,0,0,1,0,0,1
12439,494,0,1,1,14,2,0,0,0,0,1,0,0,1
12440,494,0,1,1,14,2,1,0,0,0,1,0,0,1
12441,494,0,1,1,14,2,2,0,0,0,1,0,0,1
12442,107,0,0,1,14,2,0,0,0,0,1,0,1,0
12443,107,0,0,1,14,2,1,0,0,0,1,0,1,0
12444,107,0,0,1,14,2,2,0,0,0,1,0,1,0
12445,107,0,0,1,14,2,3,0,0,1,0,0,1,0
12446,107,0,0,1,14,2,4,0,0,0,1,0,1,0
12447,107,0,0,1,14,2,5,0,0,0,1,0,1,0
12448,107,1,0,1,14,2,6,0,0,0,1,0,1,0
12449,228,0,1,1,14,2,0,0,0,0,1,0,0,1
12450,228,1,1,1,14,2,1,1,0,0,0,0,0,1
12451,221,0,0,1,14,3,0,0,1,0,0,1,0,0
12452,135,0,1,1,14,3,0,0,0,0,1,0,1,0
12453,135,1,1,1,14,3,1,0,0,0,1,0,1,0
12454,255,0,0,1,14,3,0,0,0,0,1,0,1,0
12455,255,0,0,1,14,3,1,0,0,0,1,0,1,0
12456,96,0,0,1,14,3,0,0,0,0,1,0,0,1
12457,307,1,0,1,14,3,0,0,1,0,0,1,0,0
12458,136,0,0,1,14,3,0,1,0,0,0,0,0,1
12459,109,0,0,1,14,3,0,0,0,0,1,1,0,0
12460,109,0,0,1,14,3,1,0,0,1,0,1,0,0
12461,197,0,1,1,14,3,0,0,0,0,1,0,1,0
12462,197,0,1,1,14,3,1,0,0,0,1,0,1,0
12463,145,0,0,1,14,3,0,0,0,0,1,0,0,1
12464,121,0,0,1,14,3,0,0,0,0,1,0,1,0
12465,186,0,0,1,14,3,0,0,1,0,0,0,1,0
12466,401,0,0,1,14,3,0,0,1,0,0,1,0,0
12467,401,0,0,1,14,3,1,0,0,1,0,1,0,0
12468,261,0,1,1,14,3,0,0,0,1,0,1,0,0
12469,280,1,0,1,14,3,0,0,1,0,0,0,1,0
12470,181,1,0,1,14,3,0,0,0,0,1,0,1,0
12471,315,1,0,1,14,3,0,1,0,0,0,0,0,1
12472,156,0,0,1,14,3,0,0,0,0,1,0,1,0
12473,156,1,0,1,14,3,1,0,0,0,1,0,1,0
12474,166,0,0,1,14,3,0,0,1,0,0,0,1,0
12475,207,0,0,1,14,3,0,1,0,0,0,0,0,1
12476,207,0,0,1,14,3,1,0,1,0,0,0,0,1
12477,207,0,0,1,14,3,2,1,0,0,0,0,0,1
12478,207,1,0,1,14,3,3,0,0,0,1,0,0,1
12479,93,0,0,1,14,3,0,0,0,0,1,0,1,0
12480,93,0,0,1,14,3,1,0,0,1,0,0,1,0
12481,93,0,0,1,14,3,2,0,0,0,1,0,1,0
12482,93,0,0,1,14,3,3,0,0,0,1,0,1,0
12483,93,0,0,1,14,3,4,0,0,0,1,0,1,0
12484,93,0,0,1,14,3,5,0,0,0,1,0,1,0
12485,196,0,0,1,14,3,0,0,0,0,1,1,0,0
12486,261,1,0,1,14,4,0,0,0,0,1,0,1,0
12487,280,0,0,1,14,4,0,0,0,0,1,1,0,0
12488,197,0,0,1,14,4,0,0,1,0,0,0,0,1
12489,123,0,0,1,14,4,0,0,0,0,1,0,0,1
12490,123,0,0,1,14,4,1,0,0,0,1,0,0,1
12491,123,1,0,1,14,4,2,0,0,0,1,0,0,1
12492,230,0,0,1,14,4,0,0,0,0,1,0,1,0
12493,230,1,0,1,14,4,1,0,1,0,0,0,1,0
12494,205,0,0,1,14,4,0,0,0,0,1,0,1,0
12495,301,0,0,1,14,4,0,0,1,0,0,0,0,1
12496,301,0,0,1,14,4,1,0,0,0,1,0,0,1
12497,301,1,0,1,14,4,2,0,1,0,0,0,0,1
12498,399,0,0,1,14,4,0,0,1,0,0,0,1,0
12499,175,0,0,1,14,4,0,1,0,0,0,0,1,0
12500,175,0,0,1,14,4,1,0,0,0,1,0,1,0
12501,175,1,0,1,14,4,2,0,0,0,1,0,1,0
12502,257,0,0,1,14,4,0,0,0,1,0,1,0,0
12503,257,0,0,1,14,4,1,0,0,1,0,1,0,0
12504,236,0,0,1,14,4,0,1,0,0,0,0,0,1
12505,236,0,0,1,14,4,1,0,0,0,1,0,0,1
12506,305,0,0,1,14,4,0,0,0,0,1,0,1,0
12507,305,0,0,1,14,4,1,0,0,1,0,0,1,0
12508,301,1,1,1,14,5,0,0,0,0,1,0,1,0
12509,257,0,1,1,14,5,0,0,0,1,0,0,1,0
12510,257,0,1,1,14,5,1,0,0,0,1,0,1,0
12511,257,1,1,1,14,5,2,0,0,0,1,0,1,0
12512,329,0,0,1,14,5,0,0,0,1,0,0,1,0
12513,329,0,0,1,14,5,1,0,0,0,1,0,1,0
12514,329,0,0,1,14,5,2,0,0,1,0,0,1,0
12515,329,0,0,1,14,5,3,0,0,0,1,0,1,0
12516,174,0,0,1,14,5,0,0,0,0,1,1,0,0
12517,174,0,0,1,14,5,1,0,0,1,0,1,0,0
12518,163,1,0,1,14,5,0,0,0,0,1,0,1,0
12519,59,1,1,1,14,5,0,1,0,0,0,0,0,1
12520,73,0,0,1,14,5,0,0,0,0,1,0,1,0
12521,73,0,0,1,14,5,1,0,0,0,1,0,1,0
12522,73,0,0,1,14,5,2,0,0,0,1,0,1,0
12523,73,0,0,1,14,5,3,0,0,1,0,0,1,0
12524,37,0,0,1,14,5,0,0,0,0,1,1,0,0
12525,37,1,0,1,14,5,1,0,0,0,1,1,0,0
12526,170,0,0,1,14,5,0,0,1,0,0,0,1,0
12527,170,1,0,1,14,5,1,0,0,0,1,0,1,0
12528,107,0,1,1,14,5,0,0,1,0,0,0,1,0
12529,172,1,1,1,14,5,0,1,0,0,0,0,1,0
12530,217,0,0,1,14,5,0,0,1,0,0,0,1,0
12531,217,0,0,1,14,5,1,0,0,0,1,0,1,0
12532,73,1,1,1,14,5,0,0,1,0,0,0,1,0
12533,260,0,0,1,14,5,0,0,0,0,1,0,1,0
12534,130,0,0,1,14,5,0,0,1,0,0,0,1,0
12535,130,0,0,1,14,5,1,0,1,0,0,0,1,0
12536,33,0,0,1,14,5,0,0,1,0,0,0,0,1
12537,33,1,0,1,14,5,1,0,1,0,0,0,0,1
12538,132,0,0,1,14,5,0,0,0,0,1,1,0,0
12539,132,1,0,1,14,5,1,0,0,0,1,1,0,0
12540,155,0,0,1,14,5,0,0,1,0,0,0,1,0
12541,155,0,0,1,14,5,1,0,1,0,0,0,1,0
12542,132,1,0,1,14,5,0,0,0,0,1,0,1,0
12543,248,0,0,1,14,5,0,0,0,1,0,0,0,1
12544,199,0,0,1,14,5,0,0,1,0,0,0,0,1
12545,199,1,0,1,14,5,1,0,0,0,1,0,0,1
12546,30,0,1,1,14,5,0,0,0,0,1,0,1,0
12547,30,0,1,1,14,6,1,0,0,0,1,0,1,0
12548,30,0,1,1,14,6,2,0,0,0,1,0,1,0
12549,193,0,0,1,14,6,0,0,0,1,0,0,1,0
12550,112,1,1,1,14,6,0,0,0,1,0,0,0,1
12551,268,0,0,1,14,6,0,0,0,0,1,0,1,0
12552,268,1,0,1,14,6,1,0,0,0,1,0,1,0
12553,145,1,1,1,14,6,0,1,0,0,0,0,0,1
12554,258,0,0,1,14,6,0,0,0,1,0,0,1,0
12555,258,0,0,1,14,6,1,0,0,0,1,0,1,0
12556,246,0,0,1,14,6,0,0,0,0,1,0,1,0
12557,175,0,1,1,14,6,0,1,0,0,0,0,0,1
12558,175,0,1,1,14,6,1,0,0,1,0,0,0,1
12559,195,0,0,1,14,6,0,0,0,0,1,1,0,0
12560,174,0,0,1,14,6,0,0,1,0,0,0,1,0
12561,240,0,0,1,14,6,0,0,0,0,1,0,1,0
12562,240,0,0,1,14,6,1,0,0,0,1,0,1,0
12563,182,0,0,1,14,6,0,0,0,0,1,0,1,0
12564,182,0,0,1,14,6,1,0,0,1,0,0,1,0
12565,253,0,0,1,14,6,0,0,0,0,1,0,0,1
12566,256,0,0,1,14,6,0,0,0,0,1,0,0,1
12567,256,0,0,1,14,6,1,0,0,1,0,0,0,1
12568,256,0,0,1,14,6,2,0,0,0,1,0,0,1
12569,113,0,0,1,14,6,0,0,1,0,0,0,1,0
12570,113,0,0,1,14,6,1,0,1,0,0,0,1,0
12571,196,1,0,1,14,6,0,0,0,0,1,0,1,0
12572,289,0,0,1,14,6,0,0,0,0,1,0,1,0
12573,255,0,1,1,14,6,0,0,0,1,0,0,1,0
12574,102,0,0,1,14,6,0,0,0,0,1,1,0,0
12575,102,0,0,1,14,6,1,0,1,0,0,1,0,0
12576,102,0,0,1,14,6,2,0,0,1,0,1,0,0
12577,102,1,0,1,14,6,3,0,0,0,1,1,0,0
12578,142,0,0,1,14,6,0,0,0,0,1,1,0,0
12579,240,0,0,1,14,6,0,0,0,0,1,0,1,0
12580,240,0,0,1,14,6,1,0,0,0,1,0,1,0
12581,140,0,0,1,14,7,0,0,0,0,1,0,1,0
12582,140,0,0,1,14,7,1,0,1,0,0,0,1,0
12583,140,0,0,1,14,7,2,0,0,1,0,0,1,0
12584,46,0,1,1,14,7,0,0,1,0,0,0,1,0
12585,118,0,0,1,14,7,0,1,0,0,0,1,0,0
12586,42,0,0,1,14,7,0,0,0,1,0,0,0,1
12587,42,1,0,1,14,7,1,0,0,0,1,0,0,1
12588,344,1,1,1,14,7,0,0,0,0,1,0,1,0
12589,230,1,0,1,14,7,0,0,1,0,0,0,1,0
12590,128,0,1,1,14,7,0,0,0,1,0,0,1,0
12591,104,0,0,1,14,7,0,0,0,0,1,0,0,1
12592,104,0,0,1,14,7,1,1,0,0,0,0,0,1
12593,104,0,0,1,14,7,2,1,0,0,0,0,0,1
12594,104,0,0,1,14,7,3,0,0,0,1,0,0,1
12595,104,0,0,1,14,7,4,0,0,0,1,0,0,1
12596,256,0,0,1,14,7,0,1,0,0,0,1,0,0
12597,256,0,0,1,14,7,1,0,0,1,0,1,0,0
12598,256,1,0,1,14,7,2,0,0,1,0,1,0,0
12599,48,0,0,1,14,7,0,0,0,1,0,0,0,1
12600,36,1,0,1,14,7,0,0,0,1,0,0,0,1
12601,52,0,0,1,14,7,0,0,0,1,0,0,1,0
12602,217,0,0,1,14,7,0,0,0,1,0,0,0,1
12603,217,0,0,1,14,7,1,0,0,1,0,0,0,1
12604,217,0,0,1,14,7,2,0,1,0,0,0,0,1
12605,217,0,0,1,14,7,3,0,0,1,0,0,0,1
12606,217,0,0,1,14,7,4,0,0,0,1,0,0,1
12607,217,1,0,1,14,7,5,0,0,0,1,0,0,1
12608,340,0,0,1,14,7,0,0,0,1,0,0,0,1
12609,340,0,0,1,14,7,1,0,0,1,0,0,0,1
12610,340,1,0,1,14,7,2,0,0,0,1,0,0,1
12611,193,0,0,1,14,8,0,0,0,0,1,0,1,0
12612,193,1,0,1,14,8,1,0,0,0,1,0,1,0
12613,188,1,1,1,14,8,0,0,0,1,0,1,0,0
12614,248,0,0,1,14,8,0,0,0,0,1,1,0,0
12615,248,0,0,1,14,8,1,0,0,1,0,1,0,0
12616,245,0,0,1,14,8,0,0,0,0,1,1,0,0
12617,90,0,0,1,14,8,0,0,0,1,0,0,0,1
12618,213,1,0,1,14,8,0,0,0,1,0,0,1,0
12619,196,0,0,1,14,8,0,0,0,0,1,1,0,0
12620,197,1,1,1,14,8,0,1,0,0,0,0,1,0
12621,149,1,0,1,14,8,0,0,0,0,1,0,1,0
12622,82,1,0,1,14,8,0,0,0,0,1,0,1,0
12623,214,0,0,1,14,8,0,0,0,0,1,0,1,0
12624,214,0,0,1,14,8,1,0,0,1,0,0,1,0
12625,214,0,0,1,14,8,2,0,0,0,1,0,1,0
12626,214,1,0,1,14,8,3,0,0,0,1,0,1,0
12627,172,0,0,1,14,8,0,0,1,0,0,0,1,0
12628,172,0,0,1,14,8,1,0,0,0,1,0,1,0
12629,241,0,0,1,14,8,0,0,0,1,0,0,1,0
12630,241,0,0,1,14,8,1,0,0,0,1,0,1,0
12631,241,0,0,1,14,8,2,0,0,0,1,0,1,0
12632,245,0,1,1,14,8,0,0,1,0,0,0,0,1
12633,347,1,1,1,14,8,0,1,0,0,0,0,0,1
12634,315,0,0,1,14,8,0,0,0,0,1,1,0,0
12635,315,0,0,1,14,8,0,0,0,0,1,1,0,0
12636,315,1,0,1,14,8,0,0,1,0,0,1,0,0
12637,315,1,0,1,14,8,0,0,1,0,0,1,0,0
12638,275,0,0,1,14,8,0,0,0,0,1,0,1,0
12639,275,0,0,1,14,8,1,0,0,0,1,0,1,0
12640,275,0,0,1,14,8,2,0,0,0,1,0,1,0
12641,275,0,0,1,14,8,1,0,0,1,0,0,1,0
12642,275,0,0,1,14,8,2,0,0,1,0,0,1,0
12643,130,0,1,1,14,8,0,0,0,0,1,1,0,0
12644,130,0,1,1,14,8,1,0,0,1,0,1,0,0
12645,130,0,1,1,14,8,2,0,0,0,1,1,0,0
12646,130,0,1,1,14,8,3,0,1,0,0,1,0,0
12647,130,0,1,1,14,8,4,0,0,0,1,1,0,0
12648,382,0,0,1,14,8,0,0,0,0,1,0,0,1
12649,382,1,0,1,14,8,1,0,0,0,1,0,0,1
12650,205,1,0,1,14,8,0,0,1,0,0,0,1,0
12651,230,1,0,1,14,8,0,0,0,1,0,0,1,0
12652,281,0,0,1,14,8,0,0,0,0,1,0,1,0
12653,118,0,0,1,14,8,0,0,0,0,1,0,1,0
12654,118,0,0,1,14,8,1,0,0,0,1,0,1,0
12655,118,0,0,1,14,8,2,0,0,1,0,0,1,0
12656,118,0,0,1,14,8,3,0,1,0,0,0,1,0
12657,118,1,0,1,14,8,4,0,0,0,1,0,1,0
12658,259,0,0,1,14,8,0,0,0,1,0,1,0,0
12659,423,0,0,1,14,9,0,0,0,0,1,0,1,0
12660,423,0,0,1,14,9,1,0,1,0,0,0,1,0
12661,423,0,0,1,14,9,2,0,0,1,0,0,1,0
12662,337,1,0,1,14,9,0,0,1,0,0,0,1,0
12663,283,1,0,1,14,9,0,0,1,0,0,0,1,0
12664,77,0,1,1,14,9,0,0,1,0,0,0,1,0
12665,77,0,1,1,14,9,1,0,0,0,1,0,1,0
12666,62,0,0,1,14,9,0,0,1,0,0,0,1,0
12667,165,0,0,1,14,9,0,0,0,1,0,1,0,0
12668,165,0,0,1,14,9,1,0,0,0,1,1,0,0
12669,165,0,0,1,14,9,2,0,0,0,1,1,0,0
12670,165,0,0,1,14,9,3,0,0,0,1,1,0,0
12671,165,0,0,1,14,9,4,0,0,1,0,1,0,0
12672,165,0,0,1,14,9,5,0,0,0,1,1,0,0
12673,165,1,0,1,14,9,6,0,0,1,0,1,0,0
12674,102,0,0,1,14,9,0,0,0,1,0,0,1,0
12675,265,0,0,1,14,9,0,0,0,0,1,0,1,0
12676,246,0,0,1,14,9,0,0,0,0,1,0,1,0
12677,246,1,0,1,14,9,1,0,0,0,1,0,1,0
12678,323,0,1,1,14,9,0,0,1,0,0,0,0,1
12679,323,0,1,1,14,9,1,0,0,0,1,0,0,1
12680,17,1,1,1,14,9,0,1,0,0,0,1,0,0
12681,346,0,1,1,14,9,0,0,0,1,0,0,1,0
12682,346,0,1,1,14,9,1,0,0,0,1,0,1,0
12683,346,0,1,1,14,9,2,0,0,0,1,0,1,0
12684,346,0,1,1,14,9,3,0,0,1,0,0,1,0
12685,346,0,1,1,14,9,4,0,0,0,1,0,1,0
12686,306,0,0,1,14,9,0,0,0,0,1,0,1,0
12687,32,0,0,1,14,9,0,0,0,0,1,0,1,0
12688,32,1,0,1,14,9,1,0,0,0,1,0,1,0
12689,142,0,0,1,14,9,0,0,0,0,1,0,1,0
12690,242,0,0,1,14,9,0,0,0,0,1,0,1,0
12691,242,0,0,1,14,9,1,0,0,0,1,0,1,0
12692,242,0,0,1,14,9,2,0,0,0,1,0,1,0
12693,242,0,0,1,14,9,3,0,0,1,0,0,1,0
12694,242,0,0,1,14,9,4,0,0,1,0,0,1,0
12695,242,0,0,1,14,9,5,0,0,1,0,0,1,0
12696,221,0,1,1,14,9,0,0,0,0,1,1,0,0
12697,123,0,0,1,14,9,0,0,0,0,1,0,0,1
12698,123,1,0,1,14,9,1,1,0,0,0,0,0,1
12699,298,0,1,1,14,9,0,0,1,0,0,0,1,0
12700,298,0,1,1,14,9,1,0,0,0,1,0,1,0
12701,311,0,0,1,14,10,0,0,0,0,1,0,1,0
12702,311,0,0,1,14,10,1,0,0,0,1,0,1,0
12703,231,0,0,1,14,10,0,0,0,0,1,0,1,0
12704,231,0,0,1,14,10,1,0,0,1,0,0,1,0
12705,147,0,0,1,14,10,0,0,0,0,1,0,1,0
12706,147,1,0,1,14,10,1,0,0,0,1,0,1,0
12707,90,0,1,1,14,10,0,1,0,0,0,0,0,1
12708,90,0,1,1,14,10,1,0,0,1,0,0,0,1
12709,90,0,1,1,14,10,2,0,0,0,1,0,0,1
12710,90,1,1,1,14,10,3,0,0,0,1,0,0,1
12711,125,0,0,1,14,10,0,0,0,1,0,0,1,0
12712,125,0,0,1,14,10,1,0,0,1,0,0,1,0
12713,204,0,0,1,14,10,0,0,0,0,1,0,0,1
12714,204,0,0,1,14,10,1,0,0,0,1,0,0,1
12715,304,0,0,1,14,10,0,0,0,0,1,1,0,0
12716,304,0,0,1,14,10,1,0,0,0,1,1,0,0
12717,304,0,0,1,14,10,2,0,0,0,1,1,0,0
12718,304,0,0,1,14,10,3,0,1,0,0,1,0,0
12719,211,0,0,1,14,10,0,0,0,1,0,1,0,0
12720,211,0,0,1,14,10,1,0,1,0,0,1,0,0
12721,285,0,0,1,14,10,0,0,0,1,0,0,1,0
12722,221,0,0,1,14,10,0,0,0,0,1,1,0,0
12723,83,0,0,1,14,10,0,0,1,0,0,0,1,0
12724,83,0,0,1,14,10,1,0,0,1,0,0,1,0
12725,88,0,0,1,14,10,0,0,0,1,0,0,1,0
12726,77,0,0,1,14,10,0,0,0,0,1,1,0,0
12727,77,0,0,1,14,10,1,0,1,0,0,1,0,0
12728,77,0,0,1,14,10,2,0,0,0,1,1,0,0
12729,77,0,0,1,14,10,3,0,0,0,1,1,0,0
12730,77,1,0,1,14,10,4,1,0,0,0,1,0,0
12731,395,0,0,1,14,10,0,0,0,1,0,0,0,1
12732,395,0,0,1,14,10,1,0,0,0,1,0,0,1
12733,210,0,0,1,14,10,0,0,0,0,1,0,1,0
12734,210,0,0,1,14,10,1,0,0,0,1,0,1,0
12735,290,0,0,1,14,10,0,0,0,0,1,1,0,0
12736,132,0,0,1,14,10,0,0,1,0,0,1,0,0
12737,132,0,0,1,14,10,1,0,0,1,0,1,0,0
12738,101,0,0,1,14,10,0,0,0,1,0,0,1,0
12739,101,0,0,1,14,10,1,0,0,1,0,0,1,0
12740,263,0,0,1,14,11,0,0,0,0,1,1,0,0
12741,263,0,0,1,14,11,1,0,0,0,1,1,0,0
12742,359,0,0,1,14,11,0,0,0,0,1,0,0,1
12743,359,1,0,1,14,11,1,0,0,1,0,0,0,1
12744,170,0,0,1,14,11,0,0,0,0,1,0,0,1
12745,170,1,0,1,14,11,1,0,0,1,0,0,0,1
12746,223,0,0,1,14,11,0,0,0,0,1,0,1,0
12747,147,0,0,1,14,11,0,0,0,0,1,0,0,1
12748,147,0,0,1,14,11,1,0,0,0,1,0,0,1
12749,147,0,0,1,14,11,2,0,1,0,0,0,0,1
12750,243,0,0,1,14,11,0,0,0,0,1,0,0,1
12751,71,0,0,1,14,11,0,0,0,0,1,0,0,1
12752,308,0,0,1,14,11,0,0,0,0,1,0,1,0
12753,159,1,0,1,14,11,0,0,0,0,1,0,1,0
12754,13,0,0,1,14,11,0,1,0,0,0,0,0,1
12755,60,0,1,1,14,11,0,1,0,0,0,0,1,0
12756,60,1,1,1,14,11,1,0,0,0,1,0,1,0
12757,258,0,0,1,14,11,0,0,0,1,0,0,1,0
12758,208,0,0,1,14,11,0,0,0,1,0,1,0,0
12759,208,0,0,1,14,11,1,0,1,0,0,1,0,0
12760,208,1,0,1,14,11,2,0,0,1,0,1,0,0
12761,126,0,0,1,14,11,0,1,0,0,0,0,1,0
12762,126,0,0,1,14,12,1,0,0,0,1,0,1,0
12763,126,1,0,1,14,12,2,0,0,0,1,0,1,0
12764,223,0,0,1,14,12,0,0,0,0,1,0,1,0
12765,223,0,0,1,14,12,1,0,0,0,1,0,1,0
12766,223,0,0,1,14,12,2,0,0,0,1,0,1,0
12767,223,0,0,1,14,12,3,0,0,1,0,0,1,0
12768,223,1,0,1,14,12,4,0,1,0,0,0,1,0
12769,101,1,0,1,14,12,0,1,0,0,0,0,0,1
12770,166,0,0,1,14,12,0,0,0,1,0,0,1,0
12771,259,0,0,1,14,12,0,0,0,0,1,0,1,0
12772,259,0,0,1,14,12,1,0,0,1,0,0,1,0
12773,93,0,0,1,14,12,0,0,0,0,1,0,0,1
12774,93,1,0,1,14,12,1,0,0,0,1,0,0,1
12775,112,0,0,1,14,12,0,0,0,0,1,0,1,0
12776,112,0,0,1,14,12,1,0,0,0,1,0,1,0
12777,112,0,0,1,14,12,2,0,0,0,1,0,1,0
12778,161,1,0,1,14,12,0,0,0,0,1,0,1,0
12779,152,0,0,1,14,12,0,0,0,0,1,0,1,0
12780,96,1,0,1,14,12,0,0,0,0,1,0,0,1
12781,209,0,0,1,14,12,0,0,0,0,1,0,1,0
12782,209,0,0,1,14,12,1,0,1,0,0,0,1,0
12783,271,0,1,1,14,12,0,0,0,0,1,0,1,0
12784,271,0,1,1,14,12,1,0,0,1,0,0,1,0
12785,257,0,0,1,14,12,0,0,0,1,0,0,0,1
12786,267,0,0,1,14,12,0,0,0,1,0,0,1,0
12787,416,0,1,1,14,12,0,0,0,0,1,0,0,1
12788,416,1,1,1,14,12,1,0,0,1,0,0,0,1
12789,87,0,1,1,14,12,0,0,1,0,0,1,0,0
12790,87,0,1,1,14,12,1,0,1,0,0,1,0,0
12791,87,0,1,1,14,12,2,0,0,1,0,1,0,0
12792,87,0,1,1,14,12,3,0,0,0,1,1,0,0
12793,87,0,1,1,14,12,4,0,0,0,1,1,0,0
12794,87,0,1,1,14,12,5,0,0,0,1,1,0,0
12795,87,1,1,1,14,12,6,0,0,0,1,1,0,0
12796,181,1,0,1,14,12,0,0,0,0,1,0,1,0
12797,226,0,0,1,14,12,0,0,0,0,1,0,1,0
12798,226,1,0,1,14,12,1,0,0,0,1,0,1,0
12799,200,0,0,1,14,13,0,0,0,0,1,1,0,0
12800,200,0,0,1,14,13,1,0,0,0,1,1,0,0
12801,200,0,0,1,14,13,2,0,0,1,0,1,0,0
12802,157,0,1,1,14,13,0,0,0,0,1,1,0,0
12803,157,1,1,1,14,13,1,0,0,1,0,1,0,0
12804,317,0,0,1,14,13,0,0,0,0,1,0,0,1
12805,317,0,0,1,14,13,1,0,0,0,1,0,0,1
12806,257,0,0,1,14,13,0,0,0,1,0,0,1,0
12807,257,0,0,1,14,13,1,0,0,0,1,0,1,0
12808,257,0,0,1,14,13,2,0,0,1,0,0,1,0
12809,184,0,0,1,14,13,0,0,0,0,1,0,0,1
12810,253,0,0,1,14,13,0,0,1,0,0,0,1,0
12811,176,1,0,1,14,13,0,0,1,0,0,1,0,0
12812,312,0,0,1,14,13,0,0,0,0,1,0,1,0
12813,260,0,0,1,14,13,0,0,0,0,1,0,1,0
12814,260,0,0,1,14,13,1,0,0,0,1,0,1,0
12815,260,0,0,1,14,13,2,0,0,0,1,0,1,0
12816,260,0,0,1,14,13,3,0,0,0,1,0,1,0
12817,260,1,0,1,14,13,4,1,0,0,0,0,1,0
12818,199,1,0,1,14,13,0,0,0,0,1,0,1,0
12819,364,1,0,1,14,13,0,0,0,1,0,0,1,0
12820,165,0,1,1,14,13,0,0,0,0,1,0,1,0
12821,165,0,1,1,14,13,1,0,1,0,0,0,1,0
12822,165,1,1,1,14,13,2,0,0,0,1,0,1,0
12823,140,1,1,1,14,13,0,0,0,1,0,0,0,1
12824,206,0,0,1,14,13,0,0,0,1,0,1,0,0
12825,206,0,0,1,14,13,1,0,0,0,1,1,0,0
